state,county,tract,SUMLEVEL,GEO_ID,GEOCOMP,LSAD_NAME,STATE,COUNTY,COUSUB,TRACT,BLKGRP,BLOCK,PLACE,CONCIT,SLDL,SLDU,VTD,P001001,P001002,P001003,P001004,P001005,P001006,P001007,P001008,P001009,P001010,P001026,P001047,P001063,P001070,P002001,P002002,P002003,P002004,P002005,P002006,P002007,P002008,P002009,P002010,P002011,P002012,P002028,P002049,P002065,P002072,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P003009,P003010,P003026,P003047,P003063,P003070,P004001,P004002,P004003,P004004,P004005,P004006,P004007,P004008,P004009,P004010,P004011,P004012,P004028,P004049,P004065,P004072,H001001,H001002,H001003
17,043,845805,140,1400000US17043845805,00,Census Tract 8458.05,17,043,,845805,,,,,,,,3861,3792,3241,122,4,358,0,67,69,68,1,0,0,0,3861,259,3602,3541,3058,119,2,358,0,4,61,60,1,0,0,0,3041,3003,2588,85,2,288,0,40,38,38,0,0,0,0,3041,175,2866,2831,2458,83,0,288,0,2,35,35,0,0,0,0,1649,1569,80
17,043,845807,140,1400000US17043845807,00,Census Tract 8458.07,17,043,,845807,,,,,,,,6197,6104,5318,130,12,596,1,47,93,90,3,0,0,0,6197,307,5890,5811,5076,130,7,593,1,4,79,76,3,0,0,0,4931,4885,4280,99,8,469,1,28,46,45,1,0,0,0,4931,181,4750,4708,4133,99,6,467,1,2,42,41,1,0,0,0,2673,2535,138
17,043,845808,140,1400000US17043845808,00,Census Tract 8458.08,17,043,,845808,,,,,,,,3873,3788,2904,63,3,723,1,94,85,84,1,0,0,0,3873,302,3571,3514,2722,63,3,721,1,4,57,56,1,0,0,0,2746,2713,2073,51,2,523,1,63,33,33,0,0,0,0,2746,192,2554,2535,1957,51,2,522,1,2,19,19,0,0,0,0,1248,1220,28
17,043,845809,140,1400000US17043845809,00,Census Tract 8458.09,17,043,,845809,,,,,,,,3942,3855,2908,231,6,605,0,105,87,86,1,0,0,0,3942,253,3689,3618,2785,221,6,605,0,1,71,70,1,0,0,0,3045,3007,2290,158,6,486,0,67,38,38,0,0,0,0,3045,159,2886,2856,2210,153,6,486,0,1,30,30,0,0,0,0,1468,1427,41
17,043,845810,140,1400000US17043845810,00,Census Tract 8458.10,17,043,,845810,,,,,,,,4161,4049,3041,394,4,484,2,124,112,108,4,0,0,0,4161,373,3788,3706,2826,390,4,481,2,3,82,80,2,0,0,0,3300,3252,2500,267,0,393,2,90,48,47,1,0,0,0,3300,239,3061,3027,2368,264,0,391,2,2,34,33,1,0,0,0,1863,1763,100
17,043,845811,140,1400000US17043845811,00,Census Tract 8458.11,17,043,,845811,,,,,,,,3838,3761,3125,166,5,347,0,118,77,74,3,0,0,0,3838,388,3450,3406,2895,163,4,344,0,0,44,42,2,0,0,0,3004,2970,2505,115,1,273,0,76,34,33,1,0,0,0,3004,242,2762,2742,2355,114,1,272,0,0,20,19,1,0,0,0,1666,1566,100
17,043,845901,140,1400000US17043845901,00,Census Tract 8459.01,17,043,,845901,,,,,,,,3371,3302,2454,99,1,716,0,32,69,62,2,2,3,0,3371,143,3228,3171,2349,98,1,712,0,11,57,52,0,2,3,0,2668,2632,1949,68,0,594,0,21,36,31,0,2,3,0,2668,100,2568,2534,1871,67,0,592,0,4,34,29,0,2,3,0,1223,1158,65
17,043,845902,140,1400000US17043845902,00,Census Tract 8459.02,17,043,,845902,,,,,,,,3411,3342,2724,63,4,493,0,58,69,66,1,2,0,0,3411,198,3213,3152,2592,62,3,493,0,2,61,59,0,2,0,0,2748,2699,2248,46,3,368,0,34,49,47,1,1,0,0,2748,130,2618,2574,2159,45,2,368,0,0,44,43,0,1,0,0,1434,1316,118
17,043,846002,140,1400000US17043846002,00,Census Tract 8460.02,17,043,,846002,,,,,,,,4074,3997,3652,109,12,150,0,74,77,77,0,0,0,0,4074,278,3796,3735,3469,106,6,150,0,4,61,61,0,0,0,0,3350,3317,3054,74,9,125,0,55,33,33,0,0,0,0,3350,186,3164,3140,2939,71,3,125,0,2,24,24,0,0,0,0,2166,1969,197
17,043,846003,140,1400000US17043846003,00,Census Tract 8460.03,17,043,,846003,,,,,,,,4280,4173,3696,150,3,282,1,41,107,101,5,1,0,0,4280,222,4058,3976,3548,139,3,282,0,4,82,81,1,0,0,0,3397,3349,2980,110,3,224,1,31,48,46,2,0,0,0,3397,154,3243,3205,2873,103,3,224,0,2,38,37,1,0,0,0,1899,1812,87
17,043,846004,140,1400000US17043846004,00,Census Tract 8460.04,17,043,,846004,,,,,,,,3415,3352,2861,186,4,203,3,95,63,60,3,0,0,0,3415,294,3121,3082,2696,178,2,202,3,1,39,39,0,0,0,0,2798,2766,2409,119,4,166,3,65,32,30,2,0,0,0,2798,203,2595,2578,2293,114,2,165,3,1,17,17,0,0,0,0,1737,1557,180
17,043,846102,140,1400000US17043846102,00,Census Tract 8461.02,17,043,,846102,,,,,,,,4397,4281,2969,554,6,571,0,181,116,104,12,0,0,0,4397,493,3904,3807,2675,543,3,570,0,16,97,87,10,0,0,0,3414,3361,2401,400,2,428,0,130,53,49,4,0,0,0,3414,322,3092,3044,2219,391,0,427,0,7,48,44,4,0,0,0,2046,1892,154
17,043,846103,140,1400000US17043846103,00,Census Tract 8461.03,17,043,,846103,,,,,,,,5490,5368,4773,129,13,421,1,31,122,119,3,0,0,0,5490,213,5277,5181,4622,127,8,420,1,3,96,93,3,0,0,0,4256,4194,3736,93,8,331,1,25,62,59,3,0,0,0,4256,159,4097,4052,3622,91,5,330,1,3,45,42,3,0,0,0,1969,1880,89
17,043,846104,140,1400000US17043846104,00,Census Tract 8461.04,17,043,,846104,,,,,,,,4452,4365,3161,176,7,822,0,199,87,76,10,1,0,0,4452,525,3927,3866,2864,166,5,821,0,10,61,55,6,0,0,0,3112,3073,2299,100,5,539,0,130,39,36,2,1,0,0,3112,334,2778,2754,2113,93,3,538,0,7,24,22,2,0,0,0,1498,1456,42
17,043,846105,140,1400000US17043846105,00,Census Tract 8461.05,17,043,,846105,,,,,,,,3351,3272,2850,42,1,289,0,90,79,71,6,2,0,0,3351,222,3129,3060,2722,41,1,289,0,7,69,62,6,1,0,0,2474,2442,2143,37,1,201,0,60,32,29,2,1,0,0,2474,143,2331,2304,2062,37,1,201,0,3,27,24,2,1,0,0,1272,1213,59
17,043,846106,140,1400000US17043846106,00,Census Tract 8461.06,17,043,,846106,,,,,,,,3636,3565,2709,114,2,699,0,41,71,64,4,3,0,0,3636,169,3467,3410,2592,112,2,696,0,8,57,54,3,0,0,0,2830,2800,2148,88,1,533,0,30,30,28,2,0,0,0,2830,110,2720,2696,2071,88,1,531,0,5,24,23,1,0,0,0,1605,1496,109
17,043,846201,140,1400000US17043846201,00,Census Tract 8462.01,17,043,,846201,,,,,,,,5853,5722,4395,496,8,704,2,117,131,124,7,0,0,0,5853,315,5538,5431,4233,481,3,701,2,11,107,105,2,0,0,0,4233,4178,3284,308,6,504,1,75,55,53,2,0,0,0,4233,194,4039,3992,3177,304,3,502,1,5,47,47,0,0,0,0,2165,2083,82
17,043,846202,140,1400000US17043846202,00,Census Tract 8462.02,17,043,,846202,,,,,,,,5985,5856,4493,268,3,977,1,114,129,120,9,0,0,0,5985,336,5649,5547,4308,262,3,971,1,2,102,96,6,0,0,0,4706,4647,3590,218,2,738,1,98,59,58,1,0,0,0,4706,252,4454,4405,3454,213,2,734,1,1,49,48,1,0,0,0,2303,2169,134
17,043,846203,140,1400000US17043846203,00,Census Tract 8462.03,17,043,,846203,,,,,,,,4254,4161,3447,85,6,598,0,25,93,90,3,0,0,0,4254,145,4109,4027,3331,84,4,595,0,13,82,81,1,0,0,0,3180,3131,2622,61,4,432,0,12,49,47,2,0,0,0,3180,94,3086,3041,2541,60,4,431,0,5,45,44,1,0,0,0,1501,1460,41
17,043,846205,140,1400000US17043846205,00,Census Tract 8462.05,17,043,,846205,,,,,,,,3653,3597,3033,73,2,464,0,25,56,56,0,0,0,0,3653,135,3518,3475,2941,73,0,460,0,1,43,43,0,0,0,0,2584,2563,2169,45,0,329,0,20,21,21,0,0,0,0,2584,77,2507,2490,2116,45,0,328,0,1,17,17,0,0,0,0,1213,1190,23
17,043,846206,140,1400000US17043846206,00,Census Tract 8462.06,17,043,,846206,,,,,,,,4189,4104,3843,84,8,138,0,31,85,84,1,0,0,0,4189,177,4012,3937,3707,83,5,138,0,4,75,74,1,0,0,0,3048,3012,2840,53,4,95,0,20,36,35,1,0,0,0,3048,102,2946,2914,2762,53,2,95,0,2,32,31,1,0,0,0,1593,1554,39
17,043,846207,140,1400000US17043846207,00,Census Tract 8462.07,17,043,,846207,,,,,,,,5455,5358,4761,98,3,467,0,29,97,93,4,0,0,0,5455,263,5192,5118,4561,93,0,462,0,2,74,73,1,0,0,0,3927,3889,3464,75,0,329,0,21,38,37,1,0,0,0,3927,151,3776,3744,3344,74,0,325,0,1,32,31,1,0,0,0,1911,1873,38
17,043,846208,140,1400000US17043846208,00,Census Tract 8462.08,17,043,,846208,,,,,,,,3287,3242,3032,21,1,172,0,16,45,45,0,0,0,0,3287,63,3224,3180,2978,21,1,171,0,9,44,44,0,0,0,0,2384,2367,2219,18,0,124,0,6,17,17,0,0,0,0,2384,36,2348,2331,2186,18,0,123,0,4,17,17,0,0,0,0,1171,1136,35
17,043,846209,140,1400000US17043846209,00,Census Tract 8462.09,17,043,,846209,,,,,,,,3689,3629,3402,47,1,141,1,37,60,54,6,0,0,0,3689,157,3532,3485,3294,47,1,140,1,2,47,43,4,0,0,0,2836,2807,2644,43,1,90,1,28,29,24,5,0,0,0,2836,95,2741,2721,2586,43,1,89,1,1,20,17,3,0,0,0,1277,1178,99
17,043,846304,140,1400000US17043846304,00,Census Tract 8463.04,17,043,,846304,,,,,,,,6239,6102,3924,189,3,1924,2,60,137,134,3,0,0,0,6239,197,6042,5918,3798,187,3,1919,2,9,124,121,3,0,0,0,4484,4411,2920,120,3,1326,1,41,73,71,2,0,0,0,4484,126,4358,4292,2837,119,3,1325,1,7,66,64,2,0,0,0,2141,2096,45
17,043,846305,140,1400000US17043846305,00,Census Tract 8463.05,17,043,,846305,,,,,,,,5802,5665,4645,371,6,477,0,166,137,122,12,3,0,0,5802,577,5225,5117,4263,363,1,474,0,16,108,99,9,0,0,0,4493,4435,3687,250,4,394,0,100,58,51,6,1,0,0,4493,357,4136,4088,3443,245,1,393,0,6,48,42,6,0,0,0,2267,2213,54
17,043,846307,140,1400000US17043846307,00,Census Tract 8463.07,17,043,,846307,,,,,,,,4785,4666,3314,559,26,566,0,201,119,110,7,2,0,0,4785,767,4018,3941,2823,541,9,561,0,7,77,71,6,0,0,0,3736,3674,2658,403,18,447,0,148,62,57,5,0,0,0,3736,498,3238,3194,2345,391,7,445,0,6,44,40,4,0,0,0,2051,1953,98
17,043,846308,140,1400000US17043846308,00,Census Tract 8463.08,17,043,,846308,,,,,,,,3345,3240,2127,267,9,557,0,280,105,98,7,0,0,0,3345,711,2634,2574,1755,263,2,552,0,2,60,55,5,0,0,0,2530,2476,1655,209,7,435,0,170,54,51,3,0,0,0,2530,434,2096,2071,1429,207,2,431,0,2,25,24,1,0,0,0,1457,1288,169
17,043,846310,140,1400000US17043846310,00,Census Tract 8463.10,17,043,,846310,,,,,,,,4539,4418,2765,810,31,301,4,507,121,104,16,1,0,0,4539,1201,3338,3251,2145,794,11,293,0,8,87,71,15,1,0,0,3244,3186,2090,526,21,239,4,306,58,48,10,0,0,0,3244,714,2530,2488,1722,517,9,234,0,6,42,33,9,0,0,0,1763,1622,141
17,043,846311,140,1400000US17043846311,00,Census Tract 8463.11,17,043,,846311,,,,,,,,5368,5268,3886,662,18,418,5,279,100,97,3,0,0,0,5368,636,4732,4657,3576,648,9,416,1,7,75,75,0,0,0,0,4197,4146,3113,483,11,349,2,188,51,49,2,0,0,0,4197,431,3766,3725,2893,475,5,348,1,3,41,41,0,0,0,0,2171,2048,123
17,043,846312,140,1400000US17043846312,00,Census Tract 8463.12,17,043,,846312,,,,,,,,4330,4237,3686,194,4,304,3,46,93,83,9,1,0,0,4330,185,4145,4071,3568,190,2,302,1,8,74,67,6,1,0,0,3807,3747,3313,153,4,239,1,37,60,51,8,1,0,0,3807,152,3655,3610,3214,152,2,237,1,4,45,39,5,1,0,0,2849,2628,221
17,043,846313,140,1400000US17043846313,00,Census Tract 8463.13,17,043,,846313,,,,,,,,4869,4765,3867,186,2,669,0,41,104,94,10,0,0,0,4869,189,4680,4595,3748,178,1,668,0,0,85,79,6,0,0,0,3817,3759,3089,148,2,490,0,30,58,57,1,0,0,0,3817,123,3694,3644,3010,143,1,490,0,0,50,50,0,0,0,0,2196,2079,117
17,043,846314,140,1400000US17043846314,00,Census Tract 8463.14,17,043,,846314,,,,,,,,3216,3165,2808,110,3,205,2,37,51,45,3,3,0,0,3216,228,2988,2950,2637,105,3,196,2,7,38,34,3,1,0,0,2562,2539,2259,86,3,155,2,34,23,20,3,0,0,0,2562,154,2408,2391,2145,83,3,151,2,7,17,14,3,0,0,0,1380,1314,66
17,043,846315,140,1400000US17043846315,00,Census Tract 8463.15,17,043,,846315,,,,,,,,4315,4259,3922,126,2,187,0,22,56,54,2,0,0,0,4315,197,4118,4065,3762,115,1,187,0,0,53,51,2,0,0,0,3368,3348,3083,93,1,153,0,18,20,20,0,0,0,0,3368,143,3225,3207,2968,85,1,153,0,0,18,18,0,0,0,0,1573,1544,29
17,043,846404,140,1400000US17043846404,00,Census Tract 8464.04,17,043,,846404,,,,,,,,5931,5765,4488,478,29,562,0,208,166,150,11,5,0,0,5931,615,5316,5199,4157,466,14,560,0,2,117,101,11,5,0,0,4733,4646,3723,314,22,449,0,138,87,78,6,3,0,0,4733,415,4318,4254,3486,308,11,447,0,2,64,55,6,3,0,0,2857,2687,170
17,043,846405,140,1400000US17043846405,00,Census Tract 8464.05,17,043,,846405,,,,,,,,3716,3631,2836,87,2,694,0,12,85,85,0,0,0,0,3716,110,3606,3537,2756,85,2,692,0,2,69,69,0,0,0,0,2730,2704,2163,65,2,465,0,9,26,26,0,0,0,0,2730,65,2665,2641,2110,64,2,463,0,2,24,24,0,0,0,0,1577,1451,126
17,043,846408,140,1400000US17043846408,00,Census Tract 8464.08,17,043,,846408,,,,,,,,4156,4062,2425,260,8,1319,1,49,94,89,5,0,0,0,4156,246,3910,3834,2251,256,8,1319,0,0,76,72,4,0,0,0,2737,2702,1645,178,3,847,0,29,35,31,4,0,0,0,2737,146,2591,2562,1537,175,3,847,0,0,29,26,3,0,0,0,1367,1340,27
17,043,846409,140,1400000US17043846409,00,Census Tract 8464.09,17,043,,846409,,,,,,,,4517,4398,3396,245,17,568,1,171,119,110,6,3,0,0,4517,510,4007,3913,3100,243,4,564,1,1,94,88,4,2,0,0,3166,3123,2460,176,8,372,1,106,43,39,3,1,0,0,3166,304,2862,2824,2277,174,2,370,1,0,38,34,3,1,0,0,1668,1613,55
17,043,846410,140,1400000US17043846410,00,Census Tract 8464.10,17,043,,846410,,,,,,,,4886,4713,2770,524,20,1187,4,208,173,170,3,0,0,0,4886,626,4260,4129,2403,516,11,1183,4,12,131,131,0,0,0,0,3717,3648,2268,373,11,857,2,137,69,68,1,0,0,0,3717,399,3318,3264,2026,367,5,856,2,8,54,54,0,0,0,0,2235,2113,122
17,043,846411,140,1400000US17043846411,00,Census Tract 8464.11,17,043,,846411,,,,,,,,3956,3839,2621,480,17,548,0,173,117,110,7,0,0,0,3956,492,3464,3374,2336,472,12,547,0,7,90,88,2,0,0,0,3056,2998,2149,305,9,417,0,118,58,53,5,0,0,0,3056,302,2754,2705,1977,301,7,416,0,4,49,48,1,0,0,0,1920,1787,133
17,043,846412,140,1400000US17043846412,00,Census Tract 8464.12,17,043,,846412,,,,,,,,4725,4602,3376,343,5,767,2,109,123,117,6,0,0,0,4725,278,4447,4344,3230,335,3,767,2,7,103,100,3,0,0,0,3769,3702,2814,244,4,553,2,85,67,63,4,0,0,0,3769,209,3560,3507,2702,241,2,553,2,7,53,51,2,0,0,0,1988,1911,77
17,043,846413,140,1400000US17043846413,00,Census Tract 8464.13,17,043,,846413,,,,,,,,3660,3597,3069,193,3,278,0,54,63,58,3,2,0,0,3660,163,3497,3450,2969,190,3,278,0,10,47,44,1,2,0,0,2974,2941,2553,128,2,218,0,40,33,30,1,2,0,0,2974,109,2865,2839,2487,126,2,218,0,6,26,23,1,2,0,0,1864,1654,210
17,043,846504,140,1400000US17043846504,00,Census Tract 8465.04,17,043,,846504,,,,,,,,6270,6104,5121,361,24,306,4,288,166,161,3,2,0,0,6270,663,5607,5483,4808,352,7,306,4,6,124,121,1,2,0,0,4786,4722,4054,223,15,244,3,183,64,61,1,2,0,0,4786,412,4374,4327,3851,221,4,244,3,4,47,45,0,2,0,0,2565,2416,149
17,043,846507,140,1400000US17043846507,00,Census Tract 8465.07,17,043,,846507,,,,,,,,2823,2690,1879,291,4,425,1,90,133,124,6,3,0,0,2823,324,2499,2402,1683,289,3,423,1,3,97,93,2,2,0,0,2060,2006,1445,212,4,287,1,57,54,50,3,1,0,0,2060,208,1852,1814,1313,210,3,286,1,1,38,35,2,1,0,0,1262,1205,57
17,043,846509,140,1400000US17043846509,00,Census Tract 8465.09,17,043,,846509,,,,,,,,4343,4192,2349,871,9,758,0,205,151,141,9,1,0,0,4343,595,3748,3647,2007,846,8,756,0,30,101,96,5,0,0,0,3218,3149,1902,580,3,529,0,135,69,66,3,0,0,0,3218,368,2850,2805,1690,568,3,527,0,17,45,43,2,0,0,0,2007,1863,144
17,043,846510,140,1400000US17043846510,00,Census Tract 8465.10,17,043,,846510,,,,,,,,3179,3081,2145,434,11,315,0,176,98,84,14,0,0,0,3179,488,2691,2632,1889,420,3,315,0,5,59,56,3,0,0,0,2366,2321,1661,298,8,231,0,123,45,41,4,0,0,0,2366,314,2052,2023,1497,290,2,231,0,3,29,26,3,0,0,0,1327,1279,48
17,043,846511,140,1400000US17043846511,00,Census Tract 8465.11,17,043,,846511,,,,,,,,6485,6175,4333,808,31,435,0,568,310,291,16,3,0,0,6485,1392,5093,4892,3634,782,21,430,0,25,201,188,10,3,0,0,4300,4176,3026,497,18,291,0,344,124,117,6,1,0,0,4300,791,3509,3429,2628,485,13,289,0,14,80,74,5,1,0,0,2134,2047,87
17,043,846513,140,1400000US17043846513,00,Census Tract 8465.13,17,043,,846513,,,,,,,,2843,2767,1837,171,8,716,0,35,76,70,5,1,0,0,2843,120,2723,2658,1764,168,6,716,0,4,65,63,1,1,0,0,1954,1925,1298,125,3,474,0,25,29,28,1,0,0,0,1954,65,1889,1863,1261,122,3,474,0,3,26,25,1,0,0,0,985,944,41
17,043,846514,140,1400000US17043846514,00,Census Tract 8465.14,17,043,,846514,,,,,,,,4139,3977,2243,307,7,1377,0,43,162,157,4,1,0,0,4139,255,3884,3744,2064,295,6,1377,0,2,140,136,3,1,0,0,2695,2634,1517,194,5,889,0,29,61,59,2,0,0,0,2695,144,2551,2496,1412,190,4,889,0,1,55,53,2,0,0,0,1279,1254,25
17,043,846515,140,1400000US17043846515,00,Census Tract 8465.15,17,043,,846515,,,,,,,,5407,5183,3502,631,19,524,2,505,224,210,11,3,0,0,5407,1225,4182,4025,2883,603,5,518,2,14,157,145,10,2,0,0,3720,3626,2539,394,13,360,2,318,94,89,4,1,0,0,3720,730,2990,2919,2167,380,4,358,2,8,71,67,4,0,0,0,1948,1833,115
17,043,846517,140,1400000US17043846517,00,Census Tract 8465.17,17,043,,846517,,,,,,,,6065,5879,3842,793,14,1084,0,146,186,172,14,0,0,0,6065,485,5580,5433,3553,775,11,1082,0,12,147,135,12,0,0,0,4159,4080,2740,513,5,735,0,87,79,73,6,0,0,0,4159,309,3850,3789,2546,502,4,734,0,3,61,57,4,0,0,0,2333,2224,109
17,043,846518,140,1400000US17043846518,00,Census Tract 8465.18,17,043,,846518,,,,,,,,3932,3856,3180,230,2,376,3,65,76,74,2,0,0,0,3932,256,3676,3618,3006,222,2,376,3,9,58,58,0,0,0,0,2655,2631,2165,159,0,258,3,46,24,23,1,0,0,0,2655,169,2486,2469,2048,155,0,258,3,5,17,17,0,0,0,0,1286,1254,32
17,043,846519,140,1400000US17043846519,00,Census Tract 8465.19,17,043,,846519,,,,,,,,3083,2997,1968,307,5,644,5,68,86,76,9,1,0,0,3083,226,2857,2786,1831,301,1,642,5,6,71,61,9,1,0,0,2239,2203,1530,202,3,420,5,43,36,32,3,1,0,0,2239,149,2090,2060,1440,196,0,418,5,1,30,26,3,1,0,0,1214,1174,40
17,043,846521,140,1400000US17043846521,00,Census Tract 8465.21,17,043,,846521,,,,,,,,5240,5141,4457,145,9,495,4,31,99,97,2,0,0,0,5240,168,5072,4985,4329,142,8,491,4,11,87,86,1,0,0,0,3860,3814,3311,115,4,367,3,14,46,46,0,0,0,0,3860,95,3765,3725,3237,113,4,366,3,2,40,40,0,0,0,0,2148,2034,114
17,043,846522,140,1400000US17043846522,00,Census Tract 8465.22,17,043,,846522,,,,,,,,3343,3256,1911,242,5,1046,0,52,87,83,3,1,0,0,3343,197,3146,3074,1778,242,5,1043,0,6,72,68,3,1,0,0,2337,2289,1384,170,3,699,0,33,48,46,2,0,0,0,2337,123,2214,2173,1299,170,3,698,0,3,41,39,2,0,0,0,1288,1245,43
17,043,846523,140,1400000US17043846523,00,Census Tract 8465.23,17,043,,846523,,,,,,,,2651,2605,2461,46,1,79,0,18,46,42,4,0,0,0,2651,113,2538,2504,2379,46,0,79,0,0,34,30,4,0,0,0,1922,1907,1802,29,1,62,0,13,15,12,3,0,0,0,1922,68,1854,1845,1754,29,0,62,0,0,9,6,3,0,0,0,955,927,28
17,043,846524,140,1400000US17043846524,00,Census Tract 8465.24,17,043,,846524,,,,,,,,4669,4563,3255,216,4,1021,1,66,106,103,3,0,0,0,4669,218,4451,4366,3117,212,4,1020,1,12,85,83,2,0,0,0,3347,3309,2443,151,2,670,1,42,38,37,1,0,0,0,3347,141,3206,3178,2353,150,2,669,1,3,28,28,0,0,0,0,1792,1697,95
17,043,846603,140,1400000US17043846603,00,Census Tract 8466.03,17,043,,846603,,,,,,,,4261,4089,2446,93,23,184,0,1343,172,161,11,0,0,0,4261,2850,1411,1369,1080,90,6,183,0,10,42,33,9,0,0,0,2914,2815,1765,64,15,144,0,827,99,95,4,0,0,0,2914,1753,1161,1142,927,61,5,143,0,6,19,16,3,0,0,0,1265,1213,52
17,043,846604,140,1400000US17043846604,00,Census Tract 8466.04,17,043,,846604,,,,,,,,3846,3754,2834,70,23,249,0,578,92,90,2,0,0,0,3846,1540,2306,2268,1955,62,0,249,0,2,38,36,2,0,0,0,2926,2864,2243,43,14,192,0,372,62,60,2,0,0,0,2926,999,1927,1900,1666,41,0,192,0,1,27,25,2,0,0,0,1354,1296,58
17,043,846701,140,1400000US17043846701,00,Census Tract 8467.01,17,043,,846701,,,,,,,,4163,4071,2803,98,41,183,0,946,92,88,4,0,0,0,4163,2028,2135,2097,1815,78,14,183,0,7,38,35,3,0,0,0,3122,3070,2179,74,28,138,0,651,52,50,2,0,0,0,3122,1353,1769,1748,1533,63,9,138,0,5,21,20,1,0,0,0,1489,1372,117
17,043,846702,140,1400000US17043846702,00,Census Tract 8467.02,17,043,,846702,,,,,,,,4126,4007,2782,70,32,264,0,859,119,116,3,0,0,0,4126,1560,2566,2501,2150,68,12,263,0,8,65,63,2,0,0,0,3050,2991,2170,48,22,186,0,565,59,58,1,0,0,0,3050,988,2062,2027,1784,46,8,185,0,4,35,34,1,0,0,0,1258,1199,59
17,045,070100,140,1400000US17045070100,00,Census Tract 701,17,045,,070100,,,,,,,,2701,2689,2660,13,2,10,0,4,12,12,0,0,0,0,2701,21,2680,2668,2642,13,2,10,0,1,12,12,0,0,0,0,2107,2098,2082,4,2,7,0,3,9,9,0,0,0,0,2107,12,2095,2086,2072,4,2,7,0,1,9,9,0,0,0,0,1270,1116,154
17,045,070200,140,1400000US17045070200,00,Census Tract 702,17,045,,070200,,,,,,,,1991,1971,1962,0,4,0,2,3,20,20,0,0,0,0,1991,14,1977,1958,1953,0,4,0,1,0,19,19,0,0,0,0,1573,1556,1548,0,4,0,2,2,17,17,0,0,0,0,1573,9,1564,1547,1542,0,4,0,1,0,17,17,0,0,0,0,969,849,120
17,045,070300,140,1400000US17045070300,00,Census Tract 703,17,045,,070300,,,,,,,,4293,4258,4229,12,3,7,1,6,35,34,1,0,0,0,4293,33,4260,4229,4206,12,3,7,1,0,31,30,1,0,0,0,3369,3350,3326,11,3,5,1,4,19,18,1,0,0,0,3369,19,3350,3332,3312,11,3,5,1,0,18,17,1,0,0,0,2069,1829,240
17,045,070400,140,1400000US17045070400,00,Census Tract 704,17,045,,070400,,,,,,,,5541,5495,5413,30,10,13,1,28,46,46,0,0,0,0,5541,83,5458,5414,5363,29,8,13,1,0,44,44,0,0,0,0,4270,4244,4185,23,6,10,1,19,26,26,0,0,0,0,4270,45,4225,4199,4160,23,5,10,1,0,26,26,0,0,0,0,2676,2398,278
17,045,070500,140,1400000US17045070500,00,Census Tract 705,17,045,,070500,,,,,,,,4050,4033,4004,9,6,3,0,11,17,17,0,0,0,0,4050,36,4014,3997,3978,9,6,3,0,1,17,17,0,0,0,0,3136,3121,3102,4,5,3,0,7,15,15,0,0,0,0,3136,23,3113,3098,3085,4,5,3,0,1,15,15,0,0,0,0,1819,1647,172
17,047,956900,140,1400000US17047956900,00,Census Tract 9569,17,047,,956900,,,,,,,,2409,2395,2364,15,2,3,0,11,14,14,0,0,0,0,2409,21,2388,2375,2355,15,2,3,0,0,13,13,0,0,0,0,1812,1807,1792,7,2,2,0,4,5,5,0,0,0,0,1812,8,1804,1799,1788,7,2,2,0,0,5,5,0,0,0,0,1129,966,163
17,047,957000,140,1400000US17047957000,00,Census Tract 9570,17,047,,957000,,,,,,,,2176,2162,2135,9,4,10,0,4,14,14,0,0,0,0,2176,12,2164,2153,2130,9,4,10,0,0,11,11,0,0,0,0,1742,1735,1718,1,4,9,0,3,7,7,0,0,0,0,1742,8,1734,1728,1714,1,4,9,0,0,6,6,0,0,0,0,1017,932,85
17,047,957100,140,1400000US17047957100,00,Census Tract 9571,17,047,,957100,,,,,,,,2136,2109,2085,6,3,9,0,6,27,25,2,0,0,0,2136,26,2110,2087,2070,6,2,8,0,1,23,21,2,0,0,0,1631,1620,1604,4,3,7,0,2,11,9,2,0,0,0,1631,12,1619,1609,1596,4,2,7,0,0,10,8,2,0,0,0,1041,942,99
17,049,950100,140,1400000US17049950100,00,Census Tract 9501,17,049,,950100,,,,,,,,3767,3760,3732,4,0,10,0,14,7,7,0,0,0,0,3767,33,3734,3728,3714,4,0,10,0,0,6,6,0,0,0,0,2776,2772,2759,0,0,5,0,8,4,4,0,0,0,0,2776,18,2758,2755,2750,0,0,5,0,0,3,3,0,0,0,0,1407,1354,53
17,049,950200,140,1400000US17049950200,00,Census Tract 9502,17,049,,950200,,,,,,,,4977,4935,4883,12,4,20,1,15,42,36,1,0,5,0,4977,50,4927,4897,4858,12,3,20,1,3,30,29,1,0,0,0,3800,3786,3754,7,4,13,1,7,14,12,0,0,2,0,3800,26,3774,3763,3739,7,3,13,1,0,11,11,0,0,0,0,2295,1946,349
17,049,950300,140,1400000US17049950300,00,Census Tract 9503,17,049,,950300,,,,,,,,4210,4179,4163,5,2,2,0,7,31,31,0,0,0,0,4210,30,4180,4154,4146,5,1,2,0,0,26,26,0,0,0,0,3143,3134,3122,3,2,2,0,5,9,9,0,0,0,0,3143,17,3126,3117,3111,3,1,2,0,0,9,9,0,0,0,0,1710,1607,103
