state,county,SUMLEVEL,GEO_ID,GEOCOMP,LSAD_NAME,STATE,COUNTY,COUSUB,TRACT,BLKGRP,BLOCK,PLACE,CONCIT,SLDL,SLDU,VTD,P001001,P001002,P001003,P001004,P001005,P001006,P001007,P001008,P001009,P001010,P001026,P001047,P001063,P001070,P002001,P002002,P002003,P002004,P002005,P002006,P002007,P002008,P002009,P002010,P002011,P002012,P002028,P002049,P002065,P002072,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P003009,P003010,P003026,P003047,P003063,P003070,P004001,P004002,P004003,P004004,P004005,P004006,P004007,P004008,P004009,P004010,P004011,P004012,P004028,P004049,P004065,P004072,H001001,H001002,H001003
48,271,050,0500000US48271,00,Kinney County,48,271,,,,,,,,,,3598,3524,3187,53,26,10,0,248,74,73,0,1,0,0,3598,2004,1594,1570,1496,39,19,10,0,6,24,24,0,0,0,0,2874,2818,2561,43,23,9,0,182,56,55,0,1,0,0,2874,1489,1385,1369,1308,33,16,9,0,3,16,16,0,0,0,0,1940,1350,590
48,273,050,0500000US48273,00,Kleberg County,48,273,,,,,,,,,,32061,31297,25618,1201,196,751,37,3494,764,721,43,0,0,0,32061,22495,9566,9369,7479,1070,51,715,26,28,197,188,9,0,0,0,24011,23544,19310,926,156,644,25,2483,467,447,20,0,0,0,24011,16021,7990,7859,6288,863,46,620,21,21,131,123,8,0,0,0,12787,11097,1690
48,275,050,0500000US48275,00,Knox County,48,275,,,,,,,,,,3719,3609,2842,214,21,7,1,524,110,103,7,0,0,0,3719,1101,2618,2582,2347,209,14,7,1,4,36,34,2,0,0,0,2777,2728,2216,143,13,7,1,348,49,47,2,0,0,0,2777,696,2081,2067,1908,141,8,7,1,2,14,14,0,0,0,0,2044,1506,538
48,277,050,0500000US48277,00,Lamar County,48,277,,,,,,,,,,49793,48455,39489,6703,700,311,10,1242,1338,1273,52,12,1,0,49793,3223,46570,45447,37891,6628,592,304,5,27,1123,1071,40,11,1,0,37698,37016,30783,4751,517,233,7,725,682,650,24,7,1,0,37698,1792,35906,35307,29886,4713,453,229,4,22,599,571,20,7,1,0,22481,19829,2652
48,279,050,0500000US48279,00,Lamb County,48,279,,,,,,,,,,13977,13651,10403,598,129,20,4,2497,326,312,14,0,0,0,13977,7231,6746,6651,6020,555,39,17,4,16,95,86,9,0,0,0,9885,9718,7625,393,84,19,4,1593,167,163,4,0,0,0,9885,4563,5322,5277,4841,376,34,16,4,6,45,45,0,0,0,0,6128,5081,1047
48,281,050,0500000US48281,00,Lampasas County,48,281,,,,,,,,,,19677,19057,16792,632,177,201,39,1216,620,580,37,3,0,0,19677,3443,16234,15794,14836,581,127,184,35,31,440,410,30,0,0,0,14801,14481,12848,477,126,159,28,843,320,303,16,1,0,0,14801,2189,12612,12368,11630,450,95,150,26,17,244,230,14,0,0,0,8718,7539,1179
48,283,050,0500000US48283,00,La Salle County,48,283,,,,,,,,,,6886,6806,6176,34,40,7,0,549,80,80,0,0,0,0,6886,5920,966,948,894,18,25,6,0,5,18,18,0,0,0,0,5392,5331,4870,20,37,6,0,398,61,61,0,0,0,0,5392,4574,818,806,758,14,24,5,0,5,12,12,0,0,0,0,2746,1931,815
48,285,050,0500000US48285,00,Lavaca County,48,285,,,,,,,,,,19263,18936,16563,1301,60,56,17,939,327,313,14,0,0,0,19263,3077,16186,16050,14674,1255,30,56,17,18,136,133,3,0,0,0,14815,14651,13023,910,42,38,11,627,164,157,7,0,0,0,14815,1899,12916,12844,11866,893,26,38,11,10,72,71,1,0,0,0,10344,7808,2536
48,287,050,0500000US48287,00,Lee County,48,287,,,,,,,,,,16612,16289,13101,1807,104,55,18,1204,323,306,17,0,0,0,16612,3724,12888,12690,10798,1772,44,52,17,7,198,186,12,0,0,0,12267,12134,9935,1339,74,39,13,734,133,126,7,0,0,0,12267,2164,10103,10022,8599,1331,37,38,12,5,81,75,6,0,0,0,7499,6151,1348
48,289,050,0500000US48289,00,Leon County,48,289,,,,,,,,,,16801,16560,14258,1202,71,81,2,946,241,236,5,0,0,0,16801,2260,14541,14394,13078,1181,57,75,2,1,147,144,3,0,0,0,13052,12916,11258,960,56,59,2,581,136,134,2,0,0,0,13052,1374,11678,11584,10531,948,48,55,2,0,94,93,1,0,0,0,9509,6896,2613
48,291,050,0500000US48291,00,Liberty County,48,291,,,,,,,,,,75643,74158,58363,8202,430,348,26,6789,1485,1417,59,9,0,0,75643,13602,62041,61164,52321,8074,289,337,23,120,877,833,37,7,0,0,56276,55489,44141,6398,336,278,22,4314,787,746,38,3,0,0,56276,8608,47668,47206,40265,6323,241,269,21,87,462,436,24,2,0,0,28759,25073,3686
48,293,050,0500000US48293,00,Limestone County,48,293,,,,,,,,,,23384,22924,16139,4103,121,90,7,2464,460,438,20,1,1,0,23384,4465,18919,18649,14433,4041,68,84,1,22,270,258,10,1,1,0,17867,17666,12951,3017,87,72,6,1533,201,190,9,1,1,0,17867,2751,15116,14994,11869,2986,58,68,1,12,122,112,8,1,1,0,10536,8499,2037
48,295,050,0500000US48295,00,Lipscomb County,48,295,,,,,,,,,,3302,3228,2845,25,37,10,0,311,74,67,7,0,0,0,3302,1007,2295,2254,2213,7,22,10,0,2,41,35,6,0,0,0,2391,2347,2106,18,24,6,0,193,44,41,3,0,0,0,2391,610,1781,1755,1731,2,14,6,0,2,26,24,2,0,0,0,1512,1263,249
48,297,050,0500000US48297,00,Live Oak County,48,297,,,,,,,,,,11531,11353,10107,502,92,57,3,592,178,176,2,0,0,0,11531,4060,7471,7388,6805,453,62,56,3,9,83,83,0,0,0,0,9177,9047,7988,477,77,49,3,453,130,128,2,0,0,0,9177,2929,6248,6183,5637,433,55,48,3,7,65,65,0,0,0,0,6065,4257,1808
48,299,050,0500000US48299,00,Llano County,48,299,,,,,,,,,,19301,19028,18319,112,118,77,5,397,273,265,7,0,1,0,19301,1542,17759,17584,17303,102,87,76,5,11,175,171,3,0,1,0,16224,16078,15570,75,90,59,4,280,146,141,4,0,1,0,16224,996,15228,15116,14901,71,72,59,4,9,112,109,2,0,1,0,14280,9008,5272
48,301,050,0500000US48301,00,Loving County,48,301,,,,,,,,,,82,76,65,0,4,0,0,7,6,6,0,0,0,0,82,18,64,64,60,0,4,0,0,0,0,0,0,0,0,0,73,69,58,0,4,0,0,7,4,4,0,0,0,0,73,14,59,59,55,0,4,0,0,0,0,0,0,0,0,0,50,39,11
48,303,050,0500000US48303,00,Lubbock County,48,303,,,,,,,,,,278831,271964,215519,20952,2040,5753,188,27512,6867,6589,251,21,6,0,278831,88924,189907,186893,159815,19957,1026,5650,161,284,3014,2890,105,14,5,0,210969,207066,167834,14520,1462,4652,145,18453,3903,3765,121,14,3,0,210969,58142,152827,151023,131186,14112,818,4583,126,198,1804,1734,60,8,2,0,115064,105781,9283
48,305,050,0500000US48305,00,Lynn County,48,305,,,,,,,,,,5915,5777,4748,127,72,8,0,822,138,137,1,0,0,0,5915,2743,3172,3138,2984,113,28,8,0,5,34,33,1,0,0,0,4270,4195,3528,91,47,6,0,523,75,74,1,0,0,0,4270,1791,2479,2465,2357,84,17,6,0,1,14,13,1,0,0,0,2676,2246,430
48,307,050,0500000US48307,00,McCulloch County,48,307,,,,,,,,,,8283,8133,6947,160,55,29,1,941,150,148,2,0,0,0,8283,2476,5807,5762,5568,133,23,28,1,9,45,44,1,0,0,0,6244,6155,5354,108,41,19,1,632,89,87,2,0,0,0,6244,1641,4603,4573,4432,95,21,18,1,6,30,29,1,0,0,0,4302,3338,964
48,309,050,0500000US48309,00,McLennan County,48,309,,,,,,,,,,234906,229101,164037,34767,1473,3220,107,25497,5805,5535,248,13,8,1,234906,55471,179435,176338,138295,33892,704,3128,84,235,3097,2940,137,12,8,0,175161,172276,127944,24502,1037,2633,83,16077,2885,2757,113,9,5,1,175161,34631,140530,138963,111511,24110,561,2570,71,140,1567,1476,78,8,5,0,95124,86892,8232
48,311,050,0500000US48311,00,McMullen County,48,311,,,,,,,,,,707,689,643,8,0,3,0,35,18,18,0,0,0,0,707,261,446,443,432,8,0,3,0,0,3,3,0,0,0,0,588,579,543,6,0,3,0,27,9,9,0,0,0,0,588,197,391,388,379,6,0,3,0,0,3,3,0,0,0,0,485,310,175
48,313,050,0500000US48313,00,Madison County,48,313,,,,,,,,,,13664,13425,9149,2719,68,79,3,1407,239,236,3,0,0,0,13664,2688,10976,10831,8030,2687,32,77,1,4,145,142,3,0,0,0,10664,10550,7232,2178,57,53,3,1027,114,113,1,0,0,0,10664,1915,8749,8680,6439,2160,27,52,1,1,69,68,1,0,0,0,5096,4187,909
48,315,050,0500000US48315,00,Marion County,48,315,,,,,,,,,,10546,10320,7752,2325,85,50,3,105,226,213,12,1,0,0,10546,328,10218,10016,7564,2319,72,50,3,8,202,191,10,1,0,0,8537,8397,6442,1781,71,36,3,64,140,128,11,1,0,0,8537,200,8337,8212,6326,1779,62,36,3,6,125,115,9,1,0,0,6218,4595,1623
48,317,050,0500000US48317,00,Martin County,48,317,,,,,,,,,,4799,4714,4067,78,30,12,3,524,85,84,1,0,0,0,4799,2086,2713,2681,2578,67,15,11,3,7,32,32,0,0,0,0,3343,3293,2888,46,20,10,1,328,50,50,0,0,0,0,3343,1341,2002,1983,1918,41,11,10,1,2,19,19,0,0,0,0,1852,1649,203
48,319,050,0500000US48319,00,Mason County,48,319,,,,,,,,,,4012,3973,3731,18,18,7,0,199,39,35,4,0,0,0,4012,864,3148,3128,3092,14,11,7,0,4,20,19,1,0,0,0,3161,3135,2963,11,13,5,0,143,26,22,4,0,0,0,3161,592,2569,2555,2530,10,7,5,0,3,14,13,1,0,0,0,2733,1754,979
48,321,050,0500000US48321,00,Matagorda County,48,321,,,,,,,,,,36702,35852,26137,4200,258,719,8,4530,850,809,34,6,1,0,36702,14074,22628,22297,17400,4060,104,693,7,33,331,310,15,5,1,0,27031,26584,19800,3057,189,497,8,3033,447,422,19,5,1,0,27031,9028,18003,17810,14207,3000,85,489,7,22,193,177,10,5,1,0,18801,13894,4907
48,323,050,0500000US48323,00,Maverick County,48,323,,,,,,,,,,54258,53713,49617,135,642,177,4,3138,545,536,8,1,0,0,54258,51914,2344,2290,1552,75,506,140,2,15,54,54,0,0,0,0,35935,35569,32890,88,368,128,3,2092,366,359,6,1,0,0,35935,34277,1658,1632,1161,55,289,113,2,12,26,26,0,0,0,0,17462,15563,1899
48,325,050,0500000US48325,00,Medina County,48,325,,,,,,,,,,46006,44994,39369,1012,331,296,36,3950,1012,947,56,4,3,2,46006,22871,23135,22791,21408,913,146,272,24,28,344,317,22,1,2,2,34141,33565,29436,887,230,252,27,2733,576,541,29,3,3,0,34141,15644,18497,18291,17084,822,109,242,20,14,206,190,13,1,2,0,17991,15530,2461
48,327,050,0500000US48327,00,Menard County,48,327,,,,,,,,,,2242,2205,1847,13,18,3,0,324,37,36,1,0,0,0,2242,790,1452,1446,1425,11,6,3,0,1,6,6,0,0,0,0,1803,1779,1511,11,12,3,0,242,24,23,1,0,0,0,1803,560,1243,1237,1218,10,5,3,0,1,6,6,0,0,0,0,1702,994,708
48,329,050,0500000US48329,00,Midland County,48,329,,,,,,,,,,136872,133602,105302,9087,1013,1715,54,16431,3270,3168,95,6,1,0,136872,51600,85272,83941,72822,8675,552,1639,42,211,1331,1281,49,1,0,0,99343,97553,78517,6355,728,1271,37,10645,1790,1733,54,2,1,0,99343,32746,66597,65833,57809,6199,430,1233,28,134,764,731,33,0,0,0,54351,50845,3506
48,331,050,0500000US48331,00,Milam County,48,331,,,,,,,,,,24757,24316,19347,2473,171,96,1,2228,441,436,5,0,0,0,24757,5780,18977,18777,16216,2380,76,95,0,10,200,197,3,0,0,0,18205,18016,14724,1685,124,75,1,1407,189,186,3,0,0,0,18205,3417,14788,14700,12907,1648,63,74,0,8,88,87,1,0,0,0,11305,9408,1897
48,333,050,0500000US48333,00,Mills County,48,333,,,,,,,,,,4936,4861,4440,26,19,11,1,364,75,74,1,0,0,0,4936,818,4118,4076,4024,26,15,10,1,0,42,42,0,0,0,0,3739,3702,3420,4,16,10,1,251,37,36,1,0,0,0,3739,521,3218,3193,3165,4,14,9,1,0,25,25,0,0,0,0,2846,1975,871
48,335,050,0500000US48335,00,Mitchell County,48,335,,,,,,,,,,9403,9253,6433,1060,70,28,0,1662,150,144,6,0,0,0,9403,3481,5922,5877,4753,1043,44,27,0,10,45,45,0,0,0,0,7583,7499,5015,964,58,23,0,1439,84,80,4,0,0,0,7583,2626,4957,4931,3901,960,38,22,0,10,26,26,0,0,0,0,4064,2809,1255
48,337,050,0500000US48337,00,Montague County,48,337,,,,,,,,,,19719,19395,18384,53,175,62,4,717,324,322,2,0,0,0,19719,1930,17789,17587,17347,38,137,59,3,3,202,201,1,0,0,0,15192,15015,14376,23,124,48,3,441,177,176,1,0,0,0,15192,1129,14063,13946,13776,16,102,47,3,2,117,116,1,0,0,0,10131,7989,2142
48,339,050,0500000US48339,00,Montgomery County,48,339,,,,,,,,,,455746,445053,380593,19401,3348,9546,311,31854,10693,10145,494,40,14,0,455746,94698,361048,355178,324611,18537,1807,9347,241,635,5870,5532,299,28,11,0,329767,324278,281423,13412,2300,6918,232,19993,5489,5216,243,19,11,0,329767,58225,271542,268584,246940,12914,1366,6799,185,380,2958,2783,151,15,9,0,177647,162530,15117
48,341,050,0500000US48341,00,Moore County,48,341,,,,,,,,,,21904,21440,15886,336,280,1337,18,3583,464,454,10,0,0,0,21904,11542,10362,10166,8370,287,107,1323,18,61,196,195,1,0,0,0,14905,14634,11156,247,186,792,12,2241,271,269,2,0,0,0,14905,7014,7891,7761,6615,218,87,783,12,46,130,129,1,0,0,0,7881,7197,684
48,343,050,0500000US48343,00,Morris County,48,343,,,,,,,,,,12934,12680,9014,2976,93,45,7,545,254,249,5,0,0,0,12934,1003,11931,11723,8636,2952,82,43,3,7,208,205,3,0,0,0,9921,9812,7169,2220,75,33,4,311,109,105,4,0,0,0,9921,563,9358,9269,6951,2212,68,33,3,2,89,87,2,0,0,0,6024,5226,798
48,345,050,0500000US48345,00,Motley County,48,345,,,,,,,,,,1210,1197,1115,24,10,0,0,48,13,13,0,0,0,0,1210,163,1047,1045,1013,24,8,0,0,0,2,2,0,0,0,0,946,939,877,20,7,0,0,35,7,7,0,0,0,0,946,94,852,851,825,20,6,0,0,0,1,1,0,0,0,0,779,542,237
48,347,050,0500000US48347,00,Nacogdoches County,48,347,,,,,,,,,,64524,63234,44249,11731,365,797,25,6067,1290,1232,53,4,1,0,64524,11356,53168,52346,39699,11573,230,775,15,54,822,778,40,4,0,0,49463,48712,35292,8873,266,616,22,3643,751,712,36,3,0,0,49463,6927,42536,42052,32447,8778,183,598,14,32,484,451,30,3,0,0,27406,23861,3545
48,349,050,0500000US48349,00,Navarro County,48,349,,,,,,,,,,47735,46666,33142,6606,305,253,382,5978,1069,1028,34,7,0,0,47735,11345,36390,35891,28587,6490,155,239,380,40,499,477,17,5,0,0,34812,34295,25368,4745,229,189,240,3524,517,490,24,3,0,0,34812,6647,28165,27928,22662,4698,131,181,239,17,237,220,14,3,0,0,20234,17380,2854
48,351,050,0500000US48351,00,Newton County,48,351,,,,,,,,,,14445,14235,11105,2901,80,62,1,86,210,199,8,3,0,0,14445,403,14042,13856,10825,2891,77,62,1,0,186,175,8,3,0,0,11092,10986,8638,2189,58,48,1,52,106,103,3,0,0,0,11092,241,10851,10755,8466,2185,55,48,1,0,96,93,3,0,0,0,7142,5476,1666
48,353,050,0500000US48353,00,Nolan County,48,353,,,,,,,,,,15216,14872,12728,715,95,67,0,1267,344,335,8,0,0,1,15216,5103,10113,9967,9191,666,44,58,0,8,146,142,3,0,0,1,11281,11117,9659,467,68,50,0,873,164,159,4,0,0,1,11281,3316,7965,7896,7355,455,37,46,0,3,69,65,3,0,0,1,7152,5999,1153
48,355,050,0500000US48355,00,Nueces County,48,355,,,,,,,,,,340223,331964,277402,13637,2128,5731,269,32797,8259,7842,377,22,18,0,340223,206293,133930,131033,111870,12178,882,5495,209,399,2897,2698,189,6,4,0,251968,246984,207880,9786,1568,4476,198,23076,4984,4763,199,9,13,0,251968,142995,108973,107223,92547,9191,700,4338,158,289,1750,1636,107,3,4,0,141033,124587,16446
48,357,050,0500000US48357,00,Ochiltree County,48,357,,,,,,,,,,10223,9983,8747,39,98,28,4,1067,240,237,3,0,0,0,10223,4982,5241,5174,5062,19,66,24,3,0,67,67,0,0,0,0,6992,6859,6087,23,69,19,3,658,133,131,2,0,0,0,6992,2920,4072,4030,3952,10,48,18,2,0,42,42,0,0,0,0,4062,3617,445
48,359,050,0500000US48359,00,Oldham County,48,359,,,,,,,,,,2052,2022,1850,62,13,17,0,80,30,30,0,0,0,0,2052,243,1809,1787,1699,60,11,17,0,0,22,22,0,0,0,0,1354,1344,1259,14,7,15,0,49,10,10,0,0,0,0,1354,131,1223,1213,1179,14,5,15,0,0,10,10,0,0,0,0,841,691,150
48,361,050,0500000US48361,00,Orange County,48,361,,,,,,,,,,81837,80411,70478,6979,426,804,43,1681,1426,1383,40,3,0,0,81837,4766,77071,76065,67895,6922,340,797,38,73,1006,978,26,2,0,0,61330,60578,53766,4819,322,568,28,1075,752,725,24,3,0,0,61330,2940,58390,57828,52162,4786,261,563,25,31,562,542,18,2,0,0,35313,31031,4282
48,363,050,0500000US48363,00,Palo Pinto County,48,363,,,,,,,,,,28111,27605,24497,621,202,134,14,2137,506,485,21,0,0,0,28111,4985,23126,22846,21958,597,135,132,11,13,280,271,9,0,0,0,21080,20815,18856,414,148,111,9,1277,265,254,11,0,0,0,21080,2932,18148,17992,17355,407,107,109,9,5,156,151,5,0,0,0,15214,10871,4343
48,365,050,0500000US48365,00,Panola County,48,365,,,,,,,,,,23796,23379,18267,3867,105,73,3,1064,417,405,11,1,0,0,23796,1970,21826,21554,17521,3850,84,72,3,24,272,262,9,1,0,0,17926,17705,14072,2860,75,51,2,645,221,213,7,1,0,0,17926,1135,16791,16643,13659,2849,65,51,2,17,148,141,6,1,0,0,10920,9271,1649
48,367,050,0500000US48367,00,Parker County,48,367,,,,,,,,,,116927,114796,106862,1915,909,639,40,4431,2131,2042,81,5,3,0,116927,12410,104517,103038,99698,1842,768,631,35,64,1479,1410,64,3,2,0,87058,85906,80208,1545,660,468,30,2995,1152,1103,41,5,3,0,87058,7683,79375,78522,75918,1510,568,461,26,39,853,816,32,3,2,0,46628,42069,4559
48,369,050,0500000US48369,00,Parmer County,48,369,,,,,,,,,,10269,10049,7969,119,100,25,21,1815,220,209,11,0,0,0,10269,6164,4105,4079,3943,91,17,18,8,2,26,23,3,0,0,0,7055,6910,5557,87,60,18,12,1176,145,135,10,0,0,0,7055,3834,3221,3203,3096,72,15,12,7,1,18,15,3,0,0,0,3799,3413,386
48,371,050,0500000US48371,00,Pecos County,48,371,,,,,,,,,,15507,15180,12307,572,125,79,5,2092,327,324,3,0,0,0,15507,10430,5077,5007,4326,528,57,74,5,17,70,68,2,0,0,0,11685,11492,9327,534,101,62,5,1463,193,190,3,0,0,0,11685,7269,4416,4362,3730,506,48,61,5,12,54,52,2,0,0,0,5585,4894,691
48,373,050,0500000US48373,00,Polk County,48,373,,,,,,,,,,45413,44652,35082,5211,881,188,10,3280,761,742,19,0,0,0,45413,5959,39454,38962,32830,5153,778,180,7,14,492,480,12,0,0,0,35836,35431,28227,4088,614,143,8,2351,405,395,10,0,0,0,35836,4084,31752,31484,26716,4062,552,137,7,10,268,263,5,0,0,0,22683,16503,6180
48,375,050,0500000US48375,00,Potter County,48,375,,,,,,,,,,121073,117388,84523,12365,1004,4822,63,14611,3685,3532,143,5,5,0,121073,42692,78381,76620,59322,11823,602,4675,43,155,1761,1678,74,4,5,0,87420,85700,63774,8661,743,3321,39,9162,1720,1657,56,3,4,0,87420,26496,60924,60107,47769,8478,482,3256,30,92,817,771,39,3,4,0,47271,42933,4338
48,377,050,0500000US48377,00,Presidio County,48,377,,,,,,,,,,7818,7666,6715,47,57,76,0,771,152,146,5,0,1,0,7818,6521,1297,1263,1136,27,22,75,0,3,34,32,1,0,1,0,5554,5459,4833,22,40,42,0,522,95,91,3,0,1,0,5554,4498,1056,1039,963,14,17,42,0,3,17,15,1,0,1,0,3825,2906,919
48,379,050,0500000US48379,00,Rains County,48,379,,,,,,,,,,10914,10744,9953,256,113,55,1,366,170,161,9,0,0,0,10914,839,10075,9953,9553,249,95,55,1,0,122,117,5,0,0,0,8551,8454,7913,201,73,40,1,226,97,95,2,0,0,0,8551,490,8061,7984,7684,195,64,40,1,0,77,76,1,0,0,0,5269,4377,892
48,381,050,0500000US48381,00,Randall County,48,381,,,,,,,,,,120725,118030,107305,2867,822,1684,41,5311,2695,2564,124,7,0,0,120725,19775,100950,99395,94361,2701,586,1625,29,93,1555,1489,61,5,0,0,90622,89296,81880,1938,610,1248,34,3586,1326,1283,41,2,0,0,90622,12310,78312,77496,73865,1870,456,1221,26,58,816,791,23,2,0,0,51587,47975,3612
48,383,050,0500000US48383,00,Reagan County,48,383,,,,,,,,,,3367,3305,2596,70,20,6,0,613,62,59,1,0,0,2,3367,2051,1316,1293,1219,65,7,1,0,1,23,23,0,0,0,0,2357,2321,1866,54,17,4,0,380,36,34,0,0,0,2,2357,1282,1075,1066,1007,50,7,1,0,1,9,9,0,0,0,0,1372,1156,216
48,385,050,0500000US48385,00,Real County,48,385,,,,,,,,,,3309,3244,2996,22,37,2,12,175,65,65,0,0,0,0,3309,814,2495,2456,2398,20,23,2,12,1,39,39,0,0,0,0,2649,2603,2427,7,28,1,12,128,46,46,0,0,0,0,2649,551,2098,2069,2032,6,17,1,12,1,29,29,0,0,0,0,2599,1374,1225
48,387,050,0500000US48387,00,Red River County,48,387,,,,,,,,,,12860,12630,9838,2233,125,23,1,410,230,218,12,0,0,0,12860,849,12011,11832,9503,2211,92,23,0,3,179,169,10,0,0,0,10113,9995,7948,1680,86,19,1,261,118,114,4,0,0,0,10113,507,9606,9511,7753,1667,72,19,0,0,95,92,3,0,0,0,6826,5469,1357
48,389,050,0500000US48389,00,Reeves County,48,389,,,,,,,,,,13783,13571,10645,690,64,119,6,2047,212,202,9,0,1,0,13783,10233,3550,3523,2690,672,21,118,2,20,27,27,0,0,0,0,10641,10497,8236,640,51,88,5,1477,144,139,4,0,1,0,10641,7491,3150,3136,2383,627,18,87,2,19,14,14,0,0,0,0,4640,3839,801
48,391,050,0500000US48391,00,Refugio County,48,391,,,,,,,,,,7383,7236,5943,483,42,33,0,735,147,142,5,0,0,0,7383,3487,3896,3843,3337,445,25,27,0,9,53,53,0,0,0,0,5602,5528,4590,349,40,28,0,521,74,72,2,0,0,0,5602,2446,3156,3125,2742,335,23,22,0,3,31,31,0,0,0,0,3726,2841,885
48,393,050,0500000US48393,00,Roberts County,48,393,,,,,,,,,,929,910,871,1,3,2,0,33,19,19,0,0,0,0,929,74,855,846,841,0,3,2,0,0,9,9,0,0,0,0,693,685,654,1,3,2,0,25,8,8,0,0,0,0,693,47,646,639,634,0,3,2,0,0,7,7,0,0,0,0,439,359,80
48,395,050,0500000US48395,00,Robertson County,48,395,,,,,,,,,,16622,16295,11247,3586,96,103,1,1262,327,318,8,1,0,0,16622,2990,13632,13482,9821,3509,47,96,0,9,150,146,3,1,0,0,12409,12259,8766,2522,64,72,1,834,150,146,4,0,0,0,12409,1886,10523,10441,7850,2484,35,66,0,6,82,79,3,0,0,0,8484,6541,1943
48,397,050,0500000US48397,00,Rockwall County,48,397,,,,,,,,,,78337,76706,65514,4521,472,1897,56,4246,1631,1524,100,6,1,0,78337,12470,65867,64801,58046,4397,345,1850,47,116,1066,1001,62,2,1,0,54830,54101,46845,2949,318,1366,38,2585,729,679,45,4,1,0,54830,7336,47494,47008,42436,2889,246,1342,35,60,486,456,27,2,1,0,27939,26448,1491
48,399,050,0500000US48399,00,Runnels County,48,399,,,,,,,,,,10501,10326,8735,192,71,21,3,1304,175,164,11,0,0,0,10501,3361,7140,7083,6841,165,43,19,0,15,57,55,2,0,0,0,7869,7787,6727,135,50,16,2,857,82,76,6,0,0,0,7869,2129,5740,5706,5518,125,33,15,0,15,34,33,1,0,0,0,5298,4165,1133
48,401,050,0500000US48401,00,Rusk County,48,401,,,,,,,,,,53330,52270,38512,9435,290,214,19,3800,1060,1010,42,8,0,0,53330,7609,45721,45062,35237,9359,199,203,14,50,659,637,22,0,0,0,40951,40417,30197,7475,204,168,11,2362,534,512,18,4,0,0,40951,4795,36156,35828,28048,7432,147,160,9,32,328,317,11,0,0,0,21191,18476,2715
48,403,050,0500000US48403,00,Sabine County,48,403,,,,,,,,,,10834,10664,9658,784,56,33,0,133,170,165,5,0,0,0,10834,344,10490,10355,9484,778,54,33,0,6,135,131,4,0,0,0,8714,8628,7878,597,46,27,0,80,86,84,2,0,0,0,8714,217,8497,8429,7762,595,44,27,0,1,68,67,1,0,0,0,7988,4738,3250
48,405,050,0500000US48405,00,San Augustine County,48,405,,,,,,,,,,8865,8742,6375,2016,35,23,0,293,123,120,3,0,0,0,8865,532,8333,8244,6183,2013,16,22,0,10,89,89,0,0,0,0,6999,6931,5204,1505,22,15,0,185,68,67,1,0,0,0,6999,315,6684,6630,5095,1503,13,14,0,5,54,54,0,0,0,0,5342,3625,1717
48,407,050,0500000US48407,00,San Jacinto County,48,407,,,,,,,,,,26384,25863,21693,2710,164,123,9,1164,521,484,35,0,2,0,26384,2880,23504,23127,20204,2662,120,120,9,12,377,354,21,0,2,0,20058,19777,16826,2048,126,86,7,684,281,264,15,0,2,0,20058,1693,18365,18143,15930,2018,98,85,7,5,222,210,10,0,2,0,13187,10096,3091
48,409,050,0500000US48409,00,San Patricio County,48,409,,,,,,,,,,64804,63234,55660,1071,386,537,58,5522,1570,1522,45,2,1,0,64804,35248,29556,29006,27330,902,169,506,46,53,550,525,23,1,1,0,46529,45684,40388,743,290,425,39,3799,845,825,17,2,1,0,46529,23399,23130,22849,21575,664,132,403,33,42,281,268,11,1,1,0,26521,22637,3884
48,411,050,0500000US48411,00,San Saba County,48,411,,,,,,,,,,6131,6036,5166,204,48,13,0,605,95,92,3,0,0,0,6131,1715,4416,4371,4135,194,28,13,0,1,45,45,0,0,0,0,4846,4784,4166,181,35,10,0,392,62,62,0,0,0,0,4846,1182,3664,3628,3418,179,20,10,0,1,36,36,0,0,0,0,3177,2257,920
48,413,050,0500000US48413,00,Schleicher County,48,413,,,,,,,,,,3461,3365,2780,38,16,4,0,527,96,93,3,0,0,0,3461,1536,1925,1909,1872,32,1,4,0,0,16,15,1,0,0,0,2358,2305,1915,24,15,2,0,349,53,52,1,0,0,0,2358,1018,1340,1329,1308,18,1,2,0,0,11,11,0,0,0,0,1489,1182,307
48,415,050,0500000US48415,00,Scurry County,48,415,,,,,,,,,,16921,16540,13325,799,106,59,4,2247,381,366,13,1,1,0,16921,6149,10772,10646,9773,764,47,48,2,12,126,123,3,0,0,0,12687,12537,10116,681,80,47,3,1610,150,144,5,0,1,0,12687,3964,8723,8681,7919,669,38,41,2,12,42,42,0,0,0,0,6963,5838,1125
48,417,050,0500000US48417,00,Shackelford County,48,417,,,,,,,,,,3378,3316,3145,29,19,9,1,113,62,62,0,0,0,0,3378,340,3038,2995,2961,14,8,9,1,2,43,43,0,0,0,0,2544,2514,2411,14,14,4,0,71,30,30,0,0,0,0,2544,211,2333,2309,2288,8,7,4,0,2,24,24,0,0,0,0,1754,1367,387
48,419,050,0500000US48419,00,Shelby County,48,419,,,,,,,,,,25448,25090,17467,4432,89,81,0,3021,358,342,14,2,0,0,25448,4164,21284,21103,16535,4414,61,76,0,17,181,173,6,2,0,0,18721,18541,13470,3188,63,61,0,1759,180,172,6,2,0,0,18721,2433,16288,16195,12898,3180,46,61,0,10,93,86,5,2,0,0,11873,9648,2225
